accident_id,source,year,month,day_of_week,state,vehicle_1,vehicle_2,vehicles_involved,party_age_group,victim_age_group,cause_of_accident,weather_condition,road_condition,lighting_condition,fatalities,injuries,casualties,severity
KAG_002387,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,18-30,Improper Parking,Normal,Dry,Daylight,0,0,1,Minor
KAG_002388,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,1,Over 51,31-50,Other,Normal,Wet Or Damp,Daylight,0,0,1,Fatal
KAG_002389,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,3,31-50,Unknown,Changing Lane To The Left,Raining,Wet Or Damp,Darkness - No Lighting,0,0,1,Minor
KAG_002390,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,3,31-50,Under 18,No Priority To Pedestrian,Raining,Wet Or Damp,Darkness - No Lighting,0,0,1,Minor
KAG_002391,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,18-30,Unknown,No Priority To Pedestrian,Normal,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002392,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,18-30,18-30,Driving Carelessly,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_002393,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,Under 18,18-30,No Priority To Vehicle,Cloudy,Wet Or Damp,Daylight,0,0,1,Serious
KAG_002394,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,31-50,31-50,Driving At High Speed,Raining,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_002395,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,31-50,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,1,Serious
KAG_002396,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,18-30,Unknown,Overtaking,Normal,Wet Or Damp,Darkness - Lights Lit,0,0,1,Serious
KAG_002397,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,3,18-30,Unknown,Unknown,Normal,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002398,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,31-50,Changing Lane To The Right,Normal,Wet Or Damp,Darkness - Lights Lit,0,0,2,Minor
KAG_002399,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,Over 51,Unknown,Changing Lane To The Left,Normal,Dry,Daylight,0,0,2,Minor
KAG_002400,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,18-30,Changing Lane To The Right,Normal,Dry,Daylight,0,0,2,Minor
KAG_002401,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,Under 18,Under 18,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002402,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,Unknown,Moving Backward,Normal,Dry,Daylight,0,0,1,Minor
KAG_002403,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,Under 18,18-30,Changing Lane To The Left,Normal,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002404,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,Under 18,31-50,Driving Carelessly,Normal,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_002405,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,4,Under 18,31-50,Other,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_002406,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,4,Unknown,18-30,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_002407,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,18-30,31-50,Overturning,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_002408,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,Unknown,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_002409,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,31-50,31-50,Driving Carelessly,Normal,Dry,Daylight,0,0,1,Minor
KAG_002410,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,18-30,18-30,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002411,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,Under 18,Under 18,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_002412,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,1,Over 51,31-50,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Serious
KAG_002413,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,3,Unknown,18-30,Changing Lane To The Right,Other,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002414,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,18-30,Unknown,Driving Carelessly,Unknown,Dry,Daylight,0,0,1,Minor
KAG_002415,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,31-50,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_002416,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,3,31-50,18-30,Changing Lane To The Left,Normal,Dry,Daylight,0,0,3,Serious
KAG_002417,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,3,Under 18,18-30,Moving Backward,Normal,Dry,Daylight,0,0,3,Serious
KAG_002418,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,3,31-50,Unknown,No Priority To Vehicle,Normal,Dry,Daylight,0,0,2,Minor
KAG_002419,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,3,18-30,18-30,Moving Backward,Normal,Dry,Darkness - Lights Lit,0,0,3,Minor
KAG_002420,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,3,18-30,Unknown,Moving Backward,Normal,Dry,Darkness - Lights Lit,0,0,3,Minor
KAG_002421,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,Over 51,31-50,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Minor
KAG_002422,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,18-30,31-50,Moving Backward,Cloudy,Dry,Daylight,0,0,1,Minor
KAG_002423,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,18-30,Unknown,No Priority To Vehicle,Normal,Dry,Daylight,0,0,2,Minor
KAG_002424,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,31-50,31-50,Changing Lane To The Right,Normal,Dry,Daylight,0,0,2,Minor
KAG_002425,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,31-50,31-50,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002426,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,31-50,18-30,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002427,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,3,18-30,18-30,No Priority To Vehicle,Normal,Dry,Daylight,0,0,2,Minor
KAG_002428,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,Over 51,Over 51,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Serious
KAG_002429,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,Unknown,31-50,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Serious
KAG_002430,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,31-50,31-50,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002431,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,31-50,Changing Lane To The Left,Normal,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002432,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,18-30,31-50,Driving Carelessly,Normal,Dry,Daylight,0,0,2,Serious
KAG_002433,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,1,31-50,18-30,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Serious
KAG_002434,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,3,18-30,Unknown,Getting Off The Vehicle Improperly,Normal,Wet Or Damp,Daylight,0,0,4,Minor
KAG_002435,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,3,Under 18,31-50,No Distancing,Normal,Wet Or Damp,Daylight,0,0,4,Minor
KAG_002436,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,18-30,31-50,No Priority To Pedestrian,Normal,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002437,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,18-30,Driving To The Left,Normal,Dry,Daylight,0,0,1,Serious
KAG_002438,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,3,Under 18,31-50,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Minor
KAG_002439,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,3,Over 51,Unknown,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_002440,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,3,Unknown,Over 51,Driving Carelessly,Normal,Dry,Daylight,0,0,1,Minor
KAG_002441,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,3,18-30,31-50,Changing Lane To The Left,Normal,Dry,Daylight,0,0,3,Minor
KAG_002442,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,3,31-50,Unknown,Overturning,Normal,Dry,Daylight,0,0,3,Minor
KAG_002443,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,3,31-50,Unknown,No Distancing,Normal,Dry,Daylight,0,0,3,Minor
KAG_002444,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,18-30,31-50,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002445,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,31-50,Unknown,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002446,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,31-50,31-50,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002447,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,18-30,Over 51,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002448,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,18-30,18-30,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002449,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,3,18-30,Under 18,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002450,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,Under 18,18-30,Driving Carelessly,Normal,Dry,Darkness - Lights Lit,0,0,2,Serious
KAG_002451,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,31-50,Under 18,Driving Carelessly,Normal,Dry,Daylight,0,0,2,Minor
KAG_002452,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,18-30,Over 51,Driving Carelessly,Raining,Wet Or Damp,Daylight,0,0,4,Fatal
KAG_002453,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,31-50,Unknown,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_002454,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,31-50,Over 51,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_002455,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,31-50,18-30,No Priority To Vehicle,Raining,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002456,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,3,31-50,18-30,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002457,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,Unknown,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002458,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,Under 18,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_002459,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,1,Unknown,18-30,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002460,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,Over 51,Under 18,Changing Lane To The Right,Raining,Wet Or Damp,Daylight,0,0,4,Minor
KAG_002461,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,Unknown,Driving Under The Influence Of Drugs,Raining,Wet Or Damp,Daylight,0,0,4,Minor
KAG_002462,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,1,Over 51,Unknown,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002463,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,1,Under 18,31-50,Overturning,Normal,Dry,Daylight,0,0,1,Serious
KAG_002464,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,18-30,Under 18,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_002465,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,Over 51,18-30,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002466,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,18-30,31-50,Driving Carelessly,Normal,Dry,Daylight,0,0,1,Serious
KAG_002467,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,31-50,Moving Backward,Normal,Dry,Daylight,0,0,1,Serious
KAG_002468,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,3,18-30,Unknown,Overturning,Raining,Wet Or Damp,Daylight,0,0,2,Serious
KAG_002469,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,3,31-50,18-30,Driving Under The Influence Of Drugs,Raining,Wet Or Damp,Daylight,0,0,2,Serious
KAG_002470,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,Under 18,18-30,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Serious
KAG_002471,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,1,18-30,Unknown,Driving Carelessly,Normal,Wet Or Damp,Darkness - Lights Lit,0,0,1,Serious
KAG_002472,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,Over 51,18-30,Changing Lane To The Left,Normal,Dry,Daylight,0,0,2,Minor
KAG_002473,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,18-30,No Priority To Vehicle,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_002474,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,Over 51,18-30,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002475,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,18-30,31-50,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_002476,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,Over 51,Unknown,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002477,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,Over 51,31-50,Driving To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002478,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,31-50,Under 18,Driving Carelessly,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_002479,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,18-30,Unknown,No Distancing,Raining,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002480,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,31-50,18-30,Driving Carelessly,Raining,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002481,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,Unknown,No Priority To Vehicle,Raining,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002482,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,1,Over 51,31-50,No Distancing,Raining,Wet Or Damp,Daylight,0,0,1,Serious
KAG_002483,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,1,18-30,Unknown,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,1,Serious
KAG_002484,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,18-30,Under 18,No Distancing,Raining,Wet Or Damp,Darkness - Lights Unlit,0,0,1,Minor
KAG_002485,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,31-50,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002486,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,1,18-30,Unknown,Moving Backward,Normal,Dry,Daylight,0,0,1,Minor
KAG_002487,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,3,31-50,Under 18,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_002488,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,31-50,Over 51,Driving Carelessly,Windy,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_002489,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,Over 51,Under 18,Driving Under The Influence Of Drugs,Normal,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_002490,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,31-50,18-30,No Distancing,Normal,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_002491,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,Unknown,Changing Lane To The Right,Raining,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_002492,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,31-50,Unknown,No Distancing,Cloudy,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_002493,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,Over 51,18-30,Changing Lane To The Right,Raining,Wet Or Damp,Daylight,0,0,2,Minor
KAG_002494,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,Over 51,Unknown,Driving Carelessly,Normal,Dry,Daylight,0,0,2,Minor
KAG_002495,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,18-30,18-30,Changing Lane To The Left,Other,Snow,Darkness - Lights Lit,0,0,1,Minor
KAG_002496,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,3,31-50,31-50,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002497,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,31-50,Changing Lane To The Right,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_002498,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,18-30,31-50,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002499,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,1,Over 51,Unknown,Overturning,Normal,Dry,Daylight,0,0,1,Serious
KAG_002500,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,1,31-50,31-50,Moving Backward,Normal,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_002501,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,1,18-30,Unknown,Changing Lane To The Right,Normal,Dry,Daylight,0,0,2,Minor
KAG_002502,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,1,Over 51,Under 18,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_002503,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,3,Over 51,18-30,Changing Lane To The Right,Normal,Dry,Daylight,0,0,2,Fatal
KAG_002504,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,2,Unknown,18-30,No Distancing,Normal,Dry,Daylight,0,0,1,Serious
KAG_002505,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,3,31-50,Unknown,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002506,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,3,31-50,Unknown,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Minor
KAG_002507,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,4,Unknown,18-30,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002508,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,Unknown,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Minor
KAG_002509,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,Unknown,Changing Lane To The Left,Other,Dry,Daylight,0,0,1,Minor
KAG_002510,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,18-30,Moving Backward,Raining,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_002511,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,Unknown,Overtaking,Raining,Wet Or Damp,Darkness - Lights Lit,0,0,1,Minor
KAG_002512,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,18-30,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_002513,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,18-30,31-50,Moving Backward,Normal,Dry,Daylight,0,0,1,Minor
KAG_002514,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,Over 51,No Distancing,Normal,Dry,Daylight,0,0,1,Serious
KAG_002515,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,18-30,18-30,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,1,Minor
KAG_002516,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,1,Under 18,31-50,Overloading,Normal,Wet Or Damp,Daylight,0,0,1,Serious
KAG_002517,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,18-30,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002518,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,Over 51,31-50,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Minor
KAG_002519,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,Over 51,18-30,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002520,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,31-50,18-30,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_002521,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,18-30,Under 18,No Distancing,Normal,Dry,Daylight,0,0,2,Minor
KAG_002522,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,1,18-30,Unknown,No Priority To Vehicle,Normal,Dry,Daylight,0,0,1,Minor
KAG_002523,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,4,Under 18,31-50,Changing Lane To The Left,Normal,Dry,Daylight,0,0,5,Minor
KAG_002524,Kaggle_road_csv,0,,Monday,Unknown,Truck,Unknown,3,18-30,Unknown,No Distancing,Normal,Dry,Daylight,0,0,1,Serious
KAG_002525,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,18-30,Unknown,No Distancing,Normal,Dry,Darkness - Lights Lit,0,0,3,Minor
KAG_002526,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,18-30,18-30,No Priority To Vehicle,Normal,Dry,Darkness - Lights Lit,0,0,3,Minor
KAG_002527,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,Unknown,No Priority To Pedestrian,Raining,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002528,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,4,31-50,Unknown,Driving Carelessly,Raining,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002529,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,4,Unknown,Unknown,Overtaking,Raining,Wet Or Damp,Daylight,0,0,1,Minor
KAG_002530,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,18-30,Unknown,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002531,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,2,31-50,Unknown,No Priority To Pedestrian,Normal,Dry,Daylight,0,0,1,Minor
KAG_002532,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,1,Over 51,Under 18,Overtaking,Normal,Dry,Daylight,0,0,1,Minor
KAG_002533,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,31-50,Overturning,Normal,Dry,Daylight,0,0,1,Minor
KAG_002534,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,Unknown,Driving Carelessly,Normal,Dry,Daylight,0,0,1,Minor
KAG_002535,Kaggle_road_csv,0,,Wednesday,Unknown,Truck,Unknown,2,31-50,18-30,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002536,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,2,31-50,Unknown,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002537,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,3,31-50,18-30,Driving Carelessly,Normal,Dry,Daylight,0,0,3,Minor
KAG_002538,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,1,18-30,Unknown,Other,Normal,Dry,Daylight,0,0,1,Serious
KAG_002539,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,2,18-30,18-30,No Distancing,Normal,Dry,Daylight,0,0,1,Minor
KAG_002540,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,6,18-30,Unknown,Other,Normal,Dry,Daylight,0,0,2,Serious
KAG_002541,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,6,31-50,Unknown,Other,Normal,Dry,Daylight,0,0,2,Serious
KAG_002542,Kaggle_road_csv,0,,Thursday,Unknown,Truck,Unknown,1,31-50,18-30,Turnover,Normal,Dry,Daylight,0,0,1,Minor
KAG_002543,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,1,31-50,18-30,Driving To The Left,Normal,Dry,Daylight,0,0,1,Minor
KAG_002544,Kaggle_road_csv,0,,Tuesday,Unknown,Truck,Unknown,1,31-50,Unknown,Driving Carelessly,Normal,Dry,Daylight,0,0,2,Serious
KAG_002545,Kaggle_road_csv,0,,Sunday,Unknown,Truck,Unknown,2,18-30,31-50,Changing Lane To The Right,Normal,Dry,Daylight,0,0,1,Serious
KAG_002546,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,2,Over 51,31-50,Driving Carelessly,Normal,Dry,Daylight,0,0,1,Serious
KAG_002547,Kaggle_road_csv,0,,Friday,Unknown,Truck,Unknown,1,18-30,Unknown,Other,Normal,Dry,Daylight,0,0,1,Minor
KAG_002548,Kaggle_road_csv,0,,Saturday,Unknown,Truck,Unknown,1,18-30,31-50,Changing Lane To The Left,Normal,Dry,Daylight,0,0,1,Minor
